class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
Thumbs_up,0.206331462,0.733680725,-2.56E-07,0.244712189,0.64871335,-0.025340298,0.244019911,0.555623472,-0.036662236,0.229940236,0.488916874,-0.044222154,0.208934411,0.424662918,-0.050059803,0.17544806,0.557287216,-0.051056001,0.263943255,0.600804627,-0.081014983,0.259612381,0.624465764,-0.099790506,0.231245816,0.618294656,-0.114414498,0.15464808,0.617312849,-0.052691139,0.262396544,0.660209179,-0.074713044,0.249617219,0.664901972,-0.079708464,0.219034344,0.654639781,-0.088853382,0.151466385,0.681903183,-0.05655209,0.251559347,0.716480255,-0.078681253,0.243349224,0.71779269,-0.073433459,0.218956023,0.705937028,-0.072493836,0.155818641,0.741869867,-0.063784406,0.23574242,0.762321472,-0.086485289,0.231158927,0.757264495,-0.090660974,0.209726229,0.748892426,-0.093484625
Thumbs_up,0.211584747,0.727505624,-2.47E-07,0.248626396,0.637447119,-0.022807498,0.244530231,0.546615541,-0.034374371,0.22850962,0.483383954,-0.042905729,0.20867075,0.421498299,-0.049689472,0.17381981,0.54818207,-0.04826336,0.253044903,0.596504986,-0.078793108,0.259177089,0.617915452,-0.09714137,0.239148602,0.608730197,-0.110479236,0.152545959,0.609563112,-0.050767254,0.257094622,0.656930685,-0.07255809,0.255426764,0.662212014,-0.076743014,0.229124218,0.650190592,-0.084229693,0.14934656,0.673825204,-0.055449203,0.248429984,0.711394489,-0.076871917,0.250437528,0.711142838,-0.068994239,0.229210153,0.697815478,-0.065562993,0.153631285,0.732960939,-0.063440286,0.233363688,0.756573617,-0.083990775,0.237720698,0.752171874,-0.084654145,0.220467418,0.744225562,-0.084243171
Thumbs_up,0.211258307,0.720502377,-2.03E-07,0.246287599,0.637070477,-0.026416609,0.243927389,0.546105564,-0.039360732,0.229047015,0.482837915,-0.048540726,0.209116489,0.422149658,-0.056121089,0.173499495,0.550331414,-0.052347012,0.254312962,0.602762282,-0.084422514,0.255102873,0.61799252,-0.105236918,0.233123153,0.605684638,-0.120883197,0.152697355,0.613256812,-0.053622052,0.258945167,0.661064684,-0.076337412,0.250443757,0.659472287,-0.081697933,0.221207261,0.643921971,-0.090788074,0.150053516,0.677894115,-0.057412412,0.249923199,0.716007352,-0.079058245,0.244863242,0.711219668,-0.071187429,0.219832093,0.693315566,-0.068325244,0.155206263,0.73803091,-0.065040179,0.236449331,0.758771658,-0.086651295,0.234675288,0.751802504,-0.088215947,0.213841975,0.741773486,-0.088759378
Thumbs_up,0.214020029,0.732822061,-3.01E-07,0.248529315,0.644679368,-0.024887569,0.246536136,0.543414056,-0.037584923,0.232832089,0.470610082,-0.047161046,0.215563685,0.404445767,-0.055422302,0.176329166,0.53401345,-0.05030404,0.267285764,0.574733138,-0.08180625,0.262153417,0.607365668,-0.101196781,0.23385641,0.605378091,-0.116238087,0.154137641,0.595340967,-0.052973483,0.265573382,0.632570028,-0.076752216,0.249808341,0.649041593,-0.081108548,0.22034274,0.642438829,-0.088857628,0.150510624,0.661360383,-0.058329564,0.254918426,0.691891015,-0.07970041,0.241967708,0.70304507,-0.072632559,0.215770781,0.692676485,-0.070468657,0.15559496,0.724504173,-0.067467101,0.238854453,0.74037677,-0.088435121,0.230251431,0.744282126,-0.091949567,0.205671012,0.738053501,-0.09431202
Thumbs_up,0.225843325,0.732329786,-3.83E-07,0.259883136,0.64314127,-0.020460816,0.255582333,0.541658461,-0.030415626,0.240665168,0.469133854,-0.037977442,0.227109745,0.403767645,-0.043977644,0.178150296,0.526230931,-0.045023289,0.268583983,0.566058099,-0.075027555,0.267515242,0.601671338,-0.093143396,0.240345284,0.599966466,-0.107369028,0.155352905,0.58552283,-0.049452137,0.267976612,0.626175106,-0.073196031,0.257592112,0.646089792,-0.07742583,0.229116499,0.639426589,-0.084772408,0.15112713,0.65075016,-0.056292448,0.255023688,0.684634447,-0.077674679,0.246647581,0.696696281,-0.071299158,0.220605999,0.686121225,-0.069647901,0.15516752,0.715013087,-0.066316709,0.237095147,0.734252095,-0.087009035,0.232507795,0.736647666,-0.090295747,0.20853506,0.729043841,-0.09252248
Thumbs_up,0.222340316,0.752904654,-7.63E-07,0.266266435,0.643028617,-0.021105703,0.262960017,0.532887459,-0.034966439,0.244053513,0.458039373,-0.046578865,0.23432669,0.386270583,-0.055715606,0.182982475,0.509982586,-0.052098572,0.266680658,0.551528811,-0.081455134,0.27845782,0.594436407,-0.095524214,0.260427743,0.593900442,-0.10720633,0.153720677,0.573866367,-0.057697847,0.26773268,0.619041383,-0.082380496,0.273739219,0.647729158,-0.085982755,0.252575427,0.642025828,-0.093644425,0.147579148,0.641229391,-0.064382479,0.255936414,0.676809013,-0.085842267,0.263885021,0.696690679,-0.078157701,0.24354206,0.687893033,-0.077257901,0.152586579,0.705369055,-0.074184015,0.239010602,0.728062987,-0.093925253,0.249064416,0.735958934,-0.093943819,0.231467992,0.727400362,-0.094713874
Thumbs_up,0.235914543,0.71756196,-2.88E-07,0.269186497,0.631141663,-0.028191719,0.260494024,0.533569217,-0.042303737,0.243661419,0.463626206,-0.052643646,0.22806564,0.399206161,-0.060857289,0.182598472,0.521547616,-0.054464154,0.263856947,0.563250542,-0.089974865,0.27027899,0.597179115,-0.109653562,0.248747036,0.594907224,-0.123393878,0.158714801,0.582598686,-0.056027777,0.266021669,0.622672021,-0.085242145,0.26327765,0.643814981,-0.089702159,0.237208709,0.63591522,-0.095338829,0.155032247,0.648861766,-0.060706262,0.255414397,0.680807412,-0.087408617,0.253754944,0.692104459,-0.079422362,0.230207786,0.679851115,-0.074782319,0.160542026,0.713077545,-0.069107428,0.239953548,0.72934705,-0.0936803,0.24036558,0.73195678,-0.095963389,0.220110387,0.723767519,-0.095810682
Thumbs_up,0.238902792,0.726736248,-3.12E-07,0.266149521,0.645771384,-0.029183984,0.258557737,0.550024867,-0.044182587,0.244398221,0.479795635,-0.055161562,0.227756977,0.412769914,-0.064221799,0.18060483,0.535793483,-0.053162631,0.274379164,0.573708296,-0.087350272,0.275731683,0.607358873,-0.109065868,0.249654204,0.60665983,-0.125716254,0.161763012,0.597875774,-0.054726277,0.276565671,0.631569505,-0.082065828,0.265281886,0.652003646,-0.088657737,0.235752672,0.646749079,-0.097654685,0.161190614,0.66445297,-0.05942433,0.26750654,0.691519618,-0.083843507,0.257226139,0.705120385,-0.077693321,0.230112389,0.694942057,-0.07589604,0.167710513,0.730593443,-0.068205349,0.250608563,0.744549632,-0.091737099,0.24485445,0.745822191,-0.095696539,0.220960274,0.737182379,-0.098037966
Thumbs_up,0.222336888,0.739697635,-7.14E-07,0.259622872,0.637120187,-0.022291938,0.257215947,0.538592577,-0.036321413,0.240751266,0.469416738,-0.048342757,0.228817821,0.398933887,-0.058647543,0.183459595,0.525570989,-0.049767714,0.272535235,0.565293968,-0.078594305,0.275728822,0.601432204,-0.09611547,0.253304929,0.598828316,-0.111365512,0.157458633,0.591174722,-0.0549866,0.274257392,0.629680395,-0.078400195,0.270340919,0.650768936,-0.084546953,0.246191323,0.646553636,-0.095390856,0.15265137,0.658245623,-0.061315861,0.264039278,0.688655913,-0.081261359,0.260676175,0.705320001,-0.073700942,0.234562278,0.698664188,-0.073609501,0.156826124,0.721959293,-0.071307398,0.245237887,0.743586719,-0.091578417,0.24773939,0.748468876,-0.092744343,0.224167183,0.74106884,-0.094666973
Thumbs_up,0.240189746,0.727760911,-3.29E-07,0.269358814,0.644854009,-0.028297048,0.259653598,0.54789412,-0.042610817,0.242959857,0.477997482,-0.053121187,0.227029383,0.411638498,-0.061942186,0.181749225,0.53747648,-0.052782621,0.274758458,0.571999311,-0.086181514,0.275007904,0.60843122,-0.107185118,0.248259589,0.608986437,-0.123617887,0.162377611,0.599508643,-0.054613896,0.275760323,0.629161298,-0.08138936,0.264136672,0.652482986,-0.08741492,0.235058561,0.64792949,-0.096041791,0.16179584,0.66573751,-0.059498735,0.268316984,0.689432681,-0.083177336,0.257344216,0.704969943,-0.077235855,0.229685813,0.695213735,-0.075904183,0.169067979,0.730283916,-0.068401851,0.252754033,0.740935266,-0.091612332,0.246077716,0.745687664,-0.096149884,0.221482813,0.740086555,-0.099160053
Thumbs_up,0.242471799,0.72673583,-2.92E-07,0.268886447,0.648408473,-0.031334013,0.25836587,0.554483771,-0.046681333,0.241835266,0.486083031,-0.057707794,0.225224733,0.420776725,-0.066671118,0.181422308,0.547082663,-0.055560507,0.272162259,0.578550339,-0.091098174,0.275853097,0.612231135,-0.112785175,0.249782562,0.612082541,-0.12901029,0.162032217,0.609990716,-0.055969957,0.274591774,0.637469828,-0.08442381,0.265783101,0.658256531,-0.090241618,0.236216635,0.652109206,-0.09830521,0.161968261,0.676467836,-0.059860017,0.267031938,0.698161185,-0.085135639,0.257698119,0.711278677,-0.078470632,0.229785055,0.699585855,-0.076155685,0.169449076,0.740780711,-0.068006195,0.251619816,0.749702513,-0.091944657,0.246004283,0.75202024,-0.09588851,0.222470254,0.744707882,-0.098159634
Thumbs_up,0.215763986,0.746462822,-7.10E-07,0.251340747,0.649322271,-0.025308274,0.248430684,0.552351236,-0.040408008,0.233083755,0.48221904,-0.053080697,0.222263262,0.412397414,-0.063740544,0.179086953,0.540699363,-0.054797314,0.272724181,0.580259562,-0.086154334,0.275150836,0.619653761,-0.104239449,0.249881536,0.617705226,-0.119803056,0.154764667,0.608145475,-0.059396427,0.27342847,0.643384099,-0.0863031,0.268467396,0.666567504,-0.092564315,0.241999567,0.662545145,-0.103188746,0.150451645,0.675457418,-0.065363966,0.262079775,0.703270495,-0.088313594,0.258990765,0.721124768,-0.079497114,0.232074529,0.714964867,-0.078075588,0.153812498,0.739433885,-0.075316913,0.242666841,0.759398401,-0.097543277,0.245749712,0.764185131,-0.098537095,0.222116977,0.757276058,-0.100088499
Thumbs_up,0.243411019,0.727711737,-2.91E-07,0.266361982,0.650238693,-0.029767964,0.254113674,0.55985713,-0.044447072,0.235875994,0.493162513,-0.05501828,0.219533741,0.427330196,-0.063598916,0.177467063,0.550666034,-0.050889608,0.270668894,0.583502531,-0.08308319,0.271103352,0.616986454,-0.103840128,0.243503198,0.618737221,-0.120145686,0.158271194,0.615657985,-0.051531959,0.272705734,0.643640101,-0.075822644,0.260831058,0.662708163,-0.08125025,0.230974123,0.659014761,-0.089911394,0.158416539,0.683404744,-0.055443063,0.265049905,0.704303741,-0.077037804,0.253121614,0.714961708,-0.070081793,0.22331053,0.705121517,-0.068386324,0.166683435,0.748881996,-0.063638665,0.249536112,0.756546855,-0.08559975,0.242773682,0.755166411,-0.08920151,0.217363954,0.747689247,-0.09149003
Thumbs_up,0.242432147,0.736706197,-3.28E-07,0.266568959,0.655953526,-0.028376352,0.25485909,0.565179884,-0.043402325,0.236679316,0.499247015,-0.054694995,0.21837908,0.435360521,-0.063919626,0.180191755,0.556004584,-0.054242104,0.270970941,0.590507507,-0.087057628,0.273053735,0.624717176,-0.106690399,0.246618599,0.625161052,-0.122259393,0.159152329,0.620101035,-0.056101389,0.273756087,0.650979519,-0.081677593,0.265017569,0.671122193,-0.086025745,0.234244809,0.666840851,-0.093568936,0.158626914,0.687103748,-0.060923599,0.265860647,0.710368991,-0.082858928,0.25699684,0.722322106,-0.073756538,0.226495489,0.713845372,-0.07054463,0.165798351,0.752412081,-0.070105962,0.249870658,0.763014674,-0.09267512,0.246671945,0.762592494,-0.095636658,0.221015513,0.755036533,-0.09718328
Thumbs_up,0.204115853,0.751946926,-6.39E-07,0.242261589,0.658211708,-0.030138543,0.245491043,0.55958432,-0.047924813,0.232063517,0.486223876,-0.06158999,0.226110965,0.414622545,-0.073056586,0.178173482,0.542391956,-0.059866399,0.271973372,0.582643807,-0.087794095,0.268715233,0.614189088,-0.103176415,0.242040634,0.61377871,-0.117323518,0.152159125,0.610237181,-0.061117455,0.274578154,0.652630091,-0.08321657,0.263426006,0.666332066,-0.086904332,0.233165234,0.659898698,-0.096802764,0.146389768,0.678386092,-0.063689217,0.259317994,0.711714208,-0.082525335,0.251263976,0.724630713,-0.070849232,0.222171724,0.719021559,-0.068376534,0.148007408,0.743907094,-0.07080137,0.238008469,0.767187417,-0.091209322,0.23636958,0.771934032,-0.090383135,0.209871471,0.766175747,-0.090747394
Thumbs_up,0.24037765,0.737759233,-3.04E-07,0.266290873,0.656483293,-0.029179338,0.255176902,0.563292325,-0.044628672,0.236833408,0.497498184,-0.05604763,0.217992365,0.434090734,-0.065441579,0.182131082,0.557741046,-0.057038262,0.270200104,0.593391895,-0.090532281,0.272427976,0.625265777,-0.110152259,0.246636763,0.623509347,-0.125364631,0.160756543,0.621779799,-0.058288284,0.273410648,0.653011322,-0.084057562,0.264322817,0.670746446,-0.087895319,0.233959556,0.665339649,-0.094976023,0.159588724,0.688608825,-0.0624674,0.2649872,0.712530375,-0.08506912,0.256163687,0.722828865,-0.07582242,0.226687089,0.713235974,-0.072131008,0.166128218,0.752710223,-0.070938386,0.249415189,0.762391329,-0.094217129,0.245309085,0.761608303,-0.097404659,0.21992518,0.754906595,-0.09884616
Thumbs_up,0.239570111,0.725664318,-3.04E-07,0.264923781,0.64966917,-0.02843973,0.255391538,0.563168526,-0.044191521,0.238941118,0.498344481,-0.056030694,0.223506972,0.434059262,-0.066118583,0.18395476,0.554908156,-0.055268541,0.27293545,0.59155941,-0.08799006,0.274977982,0.623632967,-0.107780375,0.249170989,0.622862458,-0.123226449,0.162622109,0.618986845,-0.056531429,0.274517655,0.650555789,-0.081339337,0.266584277,0.667651176,-0.084900618,0.236966833,0.662431777,-0.092051432,0.160194919,0.685261965,-0.060688924,0.2647596,0.710558772,-0.082661703,0.25790301,0.718051732,-0.073925257,0.229664341,0.707253218,-0.070849828,0.165764183,0.748403728,-0.068980917,0.247538269,0.761435807,-0.091293901,0.24500066,0.759054184,-0.094245099,0.220307454,0.751553237,-0.095949605
Thumbs_up,0.238916144,0.72947371,-3.28E-07,0.264427662,0.652831495,-0.027376885,0.255362362,0.565362513,-0.042641632,0.239144996,0.500607014,-0.054304108,0.223556176,0.435672939,-0.064181946,0.183245242,0.55496031,-0.052652519,0.27310583,0.590390384,-0.084430926,0.27483362,0.624375284,-0.104010582,0.24887079,0.624492288,-0.119602606,0.162002563,0.618657947,-0.054345824,0.274348766,0.649185479,-0.078307875,0.266076475,0.668460429,-0.082075402,0.2368415,0.664062202,-0.0894989,0.159926921,0.684958696,-0.058864895,0.265131652,0.70890516,-0.079856783,0.257458508,0.719069481,-0.071063422,0.229031742,0.710259199,-0.068181336,0.165862963,0.748500764,-0.067494281,0.24841316,0.760927796,-0.089215554,0.244985104,0.759946465,-0.092186034,0.21955277,0.753532946,-0.093984112
Thumbs_up,0.242084622,0.72132653,-2.68E-07,0.264269531,0.648936987,-0.02905196,0.254593551,0.56457597,-0.044597734,0.238612175,0.502449691,-0.056137804,0.223083124,0.440235764,-0.065346964,0.181461841,0.558662117,-0.054018915,0.269339442,0.594114542,-0.086376995,0.269847512,0.622208297,-0.105282262,0.244476557,0.619376779,-0.120095283,0.161159635,0.621178448,-0.055007309,0.271979272,0.652722359,-0.080580063,0.262440652,0.666350186,-0.084322691,0.232470363,0.659996748,-0.091193207,0.159666523,0.686118245,-0.059059665,0.263443768,0.711735427,-0.081861913,0.255451381,0.717212141,-0.073715612,0.226243615,0.705840945,-0.070528887,0.166318879,0.748253524,-0.067312986,0.248580202,0.762066603,-0.090589426,0.244812071,0.758675694,-0.094733298,0.219121382,0.751028299,-0.096939653
Thumbs_up,0.23292695,0.716448307,-2.72E-07,0.254722118,0.64311403,-0.025398577,0.249734148,0.562974155,-0.040444754,0.238170728,0.50225848,-0.052490298,0.227016181,0.437987208,-0.062994458,0.178102583,0.554525673,-0.048965491,0.269500434,0.581239879,-0.077977389,0.264320314,0.609657049,-0.097185381,0.236427099,0.610127091,-0.113431372,0.159233525,0.61862272,-0.051309261,0.273230433,0.640791714,-0.072672486,0.257794499,0.65665859,-0.077843271,0.226104766,0.652432859,-0.087434731,0.159002826,0.684155524,-0.055963304,0.266191393,0.701764762,-0.07448227,0.251972586,0.712315977,-0.067385644,0.221186221,0.70560056,-0.066658877,0.166421354,0.747925937,-0.064738914,0.250485092,0.755151927,-0.085543863,0.242123157,0.753196955,-0.089629546,0.214840293,0.748904943,-0.092845298
Thumbs_up,0.217099115,0.728878736,-2.20E-07,0.242232621,0.653160393,-0.025806908,0.251091659,0.577550948,-0.044306654,0.257553816,0.516189694,-0.060409531,0.262815982,0.453870535,-0.074472763,0.17537567,0.557019711,-0.04958142,0.267908484,0.573345482,-0.080780126,0.260816157,0.601073146,-0.101133801,0.23194918,0.603772461,-0.117850281,0.159136653,0.617847562,-0.053659189,0.271639049,0.632835686,-0.07992281,0.253186882,0.648453355,-0.087846898,0.219903246,0.644089639,-0.098465867,0.160566643,0.68148154,-0.059966717,0.267425627,0.693685412,-0.081067003,0.250103235,0.705519855,-0.074351169,0.218602255,0.700061262,-0.073019132,0.16937989,0.743480802,-0.070554338,0.25184536,0.745741606,-0.091839418,0.240850583,0.745272338,-0.095247552,0.211697757,0.740859628,-0.097742952
Thumbs_up,0.206620291,0.759047985,-2.24E-07,0.242531508,0.67724359,-0.023101857,0.25670743,0.587768614,-0.039128572,0.270941108,0.522978067,-0.053580891,0.284780234,0.461173505,-0.065361127,0.17177625,0.550632119,-0.039481129,0.267206311,0.568179429,-0.071362145,0.262452543,0.600316942,-0.092252754,0.234273449,0.603023887,-0.108416468,0.156328052,0.607248425,-0.045097258,0.270422131,0.625055969,-0.073173366,0.25585261,0.648176968,-0.081464842,0.228121847,0.646875858,-0.09016183,0.157007396,0.671297014,-0.053762496,0.266892076,0.685141623,-0.078432284,0.251165628,0.704485059,-0.074034967,0.223670661,0.702217579,-0.071975313,0.165555701,0.735636413,-0.066086166,0.252723575,0.738601506,-0.088511638,0.242008507,0.742961526,-0.09282887,0.216568455,0.739055932,-0.094698787
Thumbs_up,0.215975776,0.737222373,-1.25E-07,0.250828445,0.662411273,-0.023391251,0.266990423,0.575078607,-0.041145802,0.27924931,0.509862185,-0.056359716,0.288518727,0.44608444,-0.068868548,0.176008165,0.54872191,-0.05063739,0.267780662,0.569318593,-0.080869593,0.267698467,0.598906159,-0.0986,0.241313651,0.601025462,-0.112335891,0.157150179,0.606626689,-0.055520955,0.269944102,0.628204167,-0.081874467,0.260780901,0.645628691,-0.088356867,0.236069351,0.643205106,-0.097120777,0.157147169,0.670342207,-0.062521711,0.266556472,0.688258827,-0.085382767,0.255859613,0.701657474,-0.081217296,0.231899545,0.697588444,-0.081101395,0.165100485,0.732387543,-0.072689742,0.252749681,0.743201613,-0.093058728,0.24704811,0.74305284,-0.097423673,0.22572656,0.736460626,-0.100985691
Thumbs_up,0.213106841,0.737002075,-2.86E-07,0.248189807,0.656265616,-0.022882788,0.260897756,0.564633846,-0.036759168,0.266523659,0.495215625,-0.04858144,0.270885557,0.426806033,-0.059135251,0.193280339,0.546177864,-0.046377771,0.286735386,0.587465584,-0.076393694,0.279445559,0.618023038,-0.095257685,0.250652254,0.615207136,-0.110359237,0.173052847,0.603865445,-0.051293015,0.282892793,0.642181337,-0.075256206,0.267117411,0.656568408,-0.081626758,0.238949373,0.64952004,-0.090536349,0.168186799,0.667403698,-0.058424447,0.271292508,0.699334979,-0.081515402,0.25866732,0.710334301,-0.076612666,0.233217955,0.699956715,-0.075200118,0.169915751,0.729855657,-0.068940289,0.253456295,0.745711684,-0.091703877,0.248424828,0.745434999,-0.095525064,0.228055671,0.737306476,-0.097466469
Thumbs_up,0.216527596,0.747563124,-3.01E-07,0.251052052,0.661198556,-0.020434121,0.261610627,0.566050589,-0.031081175,0.264503777,0.495238632,-0.039697655,0.263950139,0.428410172,-0.046808641,0.209246159,0.544995844,-0.042353425,0.296837747,0.58957988,-0.0694509,0.289924502,0.61793381,-0.084803812,0.261134565,0.613476098,-0.096884258,0.18829447,0.601536274,-0.04682301,0.294531465,0.648487806,-0.068370052,0.279830873,0.662467539,-0.07285399,0.24985224,0.655160606,-0.080288358,0.180816755,0.666092932,-0.053336412,0.279486477,0.705712557,-0.07513088,0.268002033,0.714174867,-0.069490634,0.24141717,0.701901436,-0.067253835,0.180539161,0.729994595,-0.06265521,0.258807957,0.755472183,-0.083753616,0.256502777,0.752088308,-0.086061612,0.236586809,0.74201411,-0.08670941
Thumbs_up,0.214896351,0.771163702,-4.46E-07,0.25190565,0.677582443,-0.012563421,0.266988128,0.572082043,-0.018450281,0.266048491,0.494574964,-0.024124445,0.261779696,0.423796564,-0.028404107,0.22391814,0.549978435,-0.028757721,0.311110854,0.590219378,-0.052322946,0.295159936,0.618598998,-0.066696569,0.26410237,0.611735582,-0.078925163,0.201736301,0.603853285,-0.03586698,0.304661274,0.650072813,-0.055518366,0.281496167,0.667328715,-0.061585438,0.251546651,0.660160542,-0.070872538,0.192577675,0.666833103,-0.044589739,0.290347219,0.706122756,-0.063795477,0.270703465,0.71881485,-0.061795548,0.243991807,0.707882404,-0.063157894,0.191808343,0.728991508,-0.055353194,0.271993697,0.752739608,-0.073293604,0.262764305,0.753197312,-0.077460587,0.238600314,0.744654417,-0.080861263
Thumbs_up,0.210947543,0.779626429,-4.49E-07,0.253531605,0.675729573,-0.012401246,0.269891709,0.570884347,-0.018847337,0.269609869,0.495743304,-0.025222022,0.264970034,0.424642503,-0.02844917,0.221052825,0.549273252,-0.028216312,0.313159585,0.589185297,-0.054201055,0.297582179,0.623591006,-0.068377212,0.266230732,0.616040111,-0.080106162,0.200539947,0.602450967,-0.036473878,0.306586981,0.647138,-0.06063547,0.283672959,0.668131769,-0.068091266,0.254901081,0.660555243,-0.077803127,0.191636682,0.665882051,-0.04649587,0.291374475,0.704860806,-0.068366714,0.272480369,0.721801639,-0.067259833,0.247387007,0.71393019,-0.068935953,0.19225964,0.728806496,-0.058477897,0.272406995,0.753662348,-0.0768288,0.262396216,0.757194161,-0.08148741,0.236160398,0.748990178,-0.085622385
Thumbs_up,0.207196623,0.774809957,-4.47E-07,0.2456415,0.667811811,-0.01169395,0.263819307,0.564230859,-0.01861261,0.264536828,0.488250017,-0.02587316,0.259818852,0.418229401,-0.029685408,0.221255019,0.54604888,-0.025847454,0.311359495,0.584633589,-0.053648025,0.292228788,0.618006825,-0.069344185,0.261690587,0.606936991,-0.082083091,0.202110618,0.600926697,-0.034937818,0.306907773,0.642518163,-0.061851885,0.280411899,0.662612319,-0.06995704,0.251903594,0.653667212,-0.079602145,0.192869246,0.663484097,-0.046194337,0.293033659,0.700239599,-0.069763258,0.270938277,0.715366542,-0.068723336,0.245972171,0.704407573,-0.070038825,0.193176731,0.724379122,-0.059443027,0.273925871,0.748998344,-0.077554353,0.262116879,0.750639915,-0.082465909,0.235532135,0.738755703,-0.087023869
Thumbs_up,0.208202004,0.775262654,-4.59E-07,0.248609677,0.665401876,-0.012160161,0.266565889,0.560811937,-0.019162973,0.265686691,0.486040175,-0.026568571,0.258343399,0.419168413,-0.030263301,0.222289786,0.545895517,-0.026665855,0.314701259,0.584086716,-0.055538241,0.295389295,0.617918551,-0.071350314,0.264577985,0.606386423,-0.083927251,0.202294931,0.601397336,-0.035746392,0.309335291,0.643511772,-0.063906431,0.282031536,0.663212061,-0.071989037,0.252907217,0.653148949,-0.081480943,0.192796811,0.664791942,-0.047116507,0.294969141,0.700746596,-0.07136447,0.271527886,0.714642584,-0.069907591,0.245659873,0.702653408,-0.070810698,0.193075493,0.726431251,-0.060544938,0.274204165,0.749150813,-0.078905039,0.261740804,0.748546958,-0.0835879,0.234864339,0.734692097,-0.087983221
Thumbs_up,0.207852855,0.779214561,-4.62E-07,0.249057487,0.670050502,-0.011150089,0.266518027,0.564298511,-0.017556936,0.265812397,0.487390012,-0.024394613,0.258518755,0.418961644,-0.027817063,0.220920652,0.545352042,-0.025414964,0.312583297,0.582486033,-0.052730441,0.295208067,0.617151439,-0.06792745,0.264602333,0.606869221,-0.080262169,0.200805187,0.599720776,-0.034435526,0.307405263,0.642417192,-0.060724165,0.281950176,0.662726879,-0.068622746,0.252329886,0.653353214,-0.078378566,0.191438168,0.662840903,-0.045451313,0.292222798,0.698647499,-0.068295889,0.270841032,0.713913321,-0.066616014,0.244989693,0.703237355,-0.067738496,0.191556692,0.724860609,-0.058374118,0.271634251,0.748016536,-0.076040715,0.26219663,0.748851776,-0.080224007,0.237025827,0.735734761,-0.084315762
Thumbs_up,0.210239857,0.781251073,-4.45E-07,0.249566719,0.670109093,-0.011093391,0.268320829,0.563942432,-0.017779991,0.269618869,0.488849491,-0.025420671,0.268186092,0.420841843,-0.029182466,0.217675492,0.543114364,-0.021139979,0.309937418,0.576406002,-0.049238063,0.292144805,0.611142516,-0.065802276,0.260497302,0.601136982,-0.078884065,0.199702322,0.598868489,-0.030532753,0.306795716,0.636335254,-0.05739639,0.280945778,0.656797171,-0.065969937,0.251764774,0.64704293,-0.075722292,0.192227229,0.662257791,-0.042428959,0.294885457,0.694105029,-0.065915905,0.272947758,0.710070372,-0.064768188,0.247316971,0.699572861,-0.065719821,0.194567367,0.723850012,-0.056328893,0.278150141,0.742556155,-0.073615253,0.265693426,0.744702041,-0.077590391,0.237710059,0.733786166,-0.081317119
Thumbs_up,0.21736078,0.785824955,-4.63E-07,0.259255856,0.674239755,-0.007721986,0.277422667,0.566915393,-0.013712548,0.282447755,0.490456074,-0.021185735,0.283980876,0.423026919,-0.025135411,0.223286465,0.540206432,-0.019355996,0.311408013,0.57245326,-0.044384018,0.297158748,0.607684791,-0.058897644,0.267384648,0.600419283,-0.070899539,0.206958979,0.595296979,-0.030176606,0.311401337,0.634385228,-0.054589257,0.289523214,0.65699321,-0.063038498,0.260807812,0.646872222,-0.072781391,0.201407239,0.659384131,-0.042774204,0.301575691,0.692465007,-0.064754836,0.283173442,0.710660696,-0.064023249,0.258155882,0.700408101,-0.065455876,0.204449475,0.722340643,-0.056912363,0.2863805,0.740514636,-0.073787101,0.276830196,0.744849384,-0.07745254,0.251108706,0.735354245,-0.080746524
Thumbs_up,0.233685315,0.828493834,-5.79E-07,0.28231445,0.72606343,-0.012097224,0.312656343,0.610479176,-0.019679276,0.32407558,0.52499038,-0.027225828,0.322486728,0.446992338,-0.031824511,0.277184695,0.563951552,-0.026945641,0.37135154,0.596034467,-0.053633176,0.358888626,0.633621216,-0.069139384,0.327687413,0.62940377,-0.081247807,0.260411441,0.615095735,-0.036112536,0.371635199,0.65384686,-0.058631226,0.351359427,0.682115257,-0.064657904,0.320923626,0.676403642,-0.07316345,0.253796607,0.677843928,-0.047425151,0.358258545,0.711797833,-0.068007968,0.342435747,0.733786762,-0.065041043,0.317415267,0.726670265,-0.065479971,0.255311519,0.743730426,-0.060659442,0.343613386,0.761842489,-0.075734504,0.338787764,0.769278526,-0.076577008,0.317287385,0.761430919,-0.078285061
